text,cat,topic,cluster,level
spite effort urgency behind pacific islanders’ message delegate congress much final day marine part congress taken trying set revised target amount ocean need protected marine sanctuary according iucn amount world’s ocean marine protected area even three per cent le one per cent ’no take’ despite target notake area set last world park congress held south africa,adv,Pacific Islanders,1.0,2
worldleading marine scientist professor callum robert university york one scientist helped set target said enough “the iucn lift target new research strengthens case target set previously raised reduction effort stage moment history would disastrous oceans”,adv,Pacific Islanders,1.0,2
difficult negotiation world park congress delegate passed motion dramatically shift goal global marine management instead aspirational target iucn’s new official position “urgently increase ocean area effectively equitably managed ecologically representative wellconnected system mpas marine protected area effective conservation measure include strictly protected area amount least marine habitat address biodiversity ecosystem services”,adv,Pacific Islanders,1.0,2
tua pittman delighted news strong resolution planet’s ocean passed congress “it’s like huge reward effort made heard hear made resolution fantastic it’s step right direction” say much traditional navigational aid thing sun moon star never changed would least human scale always impact environmental degradation becoming clearer voyaging across pacific,adv,Pacific Islanders,1.0,2
said lifetime already beginning see much harder catch fish open ocean also said pollution worsening particularly canoe approached big city sydney effect climate change already beginning impact seriously pacific islander “the decision big country twice thrice four time impact small country developed large nation many time people don’t even know island eye traditional navigator people deep concern talking decision made far away impact homes”,adv,Pacific Islanders,1.0,2
mua voyage massive logistical undertaking said tua year preparation navigational planning went trip critical voyager world listened message acted leader wealthy country went need start think like traditional navigator recognize vessel mere speck enormous sea importantly spoken like true navigator tua say politician must seek different route avoid pending ecological crisis beginning befall small island nation “the world need find different path”,adv,Pacific Islanders,1.0,2
setting aside epic disastermovie moment volcano hurricane earthquake two key natural factor make city vulnerable gradual disintegration even total disappearance – water sand,adv,What is world's,1.0,2
climate change making planet colder rather hotter could add ice list – nothing obliterates city like billiontonne glacier grinding way valley impact rare “ice tsunami” canadian municipality ochre beach taster wall melting iceberg dauphin lake blown wind shore splintering every house path,adv,What is world's,1.0,2
ochre beach anomaly elsewhere planet’s melting ice making city vulnerable le dramatic route raising sea level century ago venice – one beautiful lowlying city world – used flood around ten time year nowadays lowest point piazza san marco three foot sea level inundated water approximately time annually,adv,What is world's,1.0,2
rising sea level entirely blame many part world land also sinking – venice’s case subsoil compaction result industrial exploitation surrounding area lowered city cm ho chi minh city vietnam also sinking cm year – that’s nothing compared jakarta dropping cm annually past three decade city sunk roughly four metre rendering yearold seawall ever le effective unfortunately indonesian capital pumped much groundwater support population land drying compacting thereby creating bowl river used flow city sea diverted cannot drain uphill,adv,What is world's,1.0,2
many plan save venice – ho chi minh city jakarta taking problem seriously – cannot said miami politician refuse admit city severe environmental problem,adv,What is world's,1.0,2
miami’s difficulty threefold florida resort lie le ten foot sea level increasing number tropical storm inundating city built porous limestone absorbing rising seawater water fill city’s foundation bubble drain pipe forcing sewage upwards polluting fresh water every chance miami may one day become uninhabitable,adv,What is world's,1.0,2
maldives population whole island looking abandon home capital malé population four foot sea level used japanese investment build tenfoot sea wall cost million – long term stabilization rising sea level save rest island,adv,What is world's,1.0,2
it’s sea – rainfall also endangering city across world recently entire summer’s worth rain fell one morning detroit overwhelming outdated sewerage system impoverished collapse america’s car industry city struggling build system cope drinking water also affected detroit particularly vulnerable waterborne pathogen,adv,What is world's,1.0,2
africa desertification causing sahara spread south rate mile per year threatening settlement northern mauritania past year example desert grown acre around trading religious centre chinguetti seen population decline people midtwentieth century thousand trading ceased sand pile street,adv,What is world's,1.0,2
likewise californian resort rancho mirage near palm spring may abandoned next decade city one example problem caused much global warming human overexpansion face finite resource california’s dream farming desert made sense total population remained around half million – state home million people million vehicle expect surrounded lawn golf course,adv,What is world's,1.0,2
daily water use rancho mirage gallon per person giving rise manmade drought cut water consumption implemented unlikely stabilize resort surrounded sand dust longterm answer california’s desert likely abandonment city consolidating population others,adv,What is world's,1.0,2
human flight final proof city’s disintegration stop maintaining city nature take quickly japan’s hashima island turned concrete city exploit undersea coal reserve – coal supply nearing depletion mine closed hashima abandoned sea spray causing concrete wall collapse,adv,What is world's,1.0,2
fire growing threat urban settlement america – fact forest fire cause damage severe storm major fire disaster declared newly released report usda forest service map increasing number urban location particularly vulnerable wildfire,adv,What is world's,1.0,2
similarly australia victoria’s resort several melbourne suburb placed list state’s vulnerable bushfire spot longterm drought making tree highly combustible it’s unlikely forest fire ever destroy entire city succession fire could render uninhabitable – abandonment remains one powerful cause urban collapse,adv,What is world's,1.0,2
many city fighting losing battle ravage nature possible identify world’s vulnerable metropolis natural event notoriously hard predict prospect malé look particularly grim even new sea wall continues effective island around maldives capital going disappear long disappear malé’s raison d’être,adv,What is world's,1.0,2
come time men’s life day seem darker mortality certain sensible response blow life saving sportscar,adv,Midlife crisis,1.0,2
radical often illadvised change lifestyle become calling card midlife crisis myth human may animal experience,adv,Midlife crisis,1.0,2
international team scientist claim found evidence slump well among middleaged chimpanzee orangutan lull happiness middle year say ape equivalent midlife crisis,adv,Midlife crisis,1.0,2
study published journal proceeding national academy science raised eyebrow among scientist according author finding suggest midlife crisis may root biology human share closest evolutionary cousin,adv,Midlife crisis,1.0,2
“there’s common understanding there’s dip wellbeing middle age” alex wei psychologist edinburgh university told guardian,adv,Midlife crisis,1.0,2
“we took step back asked whether it’s possible instead midlife crisis humanspecific driven social factor reflects evolved tendency middleaged individual lower wellbeing” said,adv,Midlife crisis,1.0,2
team u japan germany uk asked zookeepers carers others worked male female ape various age complete questionnaire animal,adv,Midlife crisis,1.0,2
form included question ape’s mood enjoyment gained socializing success achieving certain goal final question asked carers would feel ape week scored answer one seven,adv,Midlife crisis,1.0,2
ape included study three separate group first two group chimpanzee third made orangutan sumatra borneo animal came zoo sanctuary research centre u australia japan canada singapore,adv,Midlife crisis,1.0,2
researcher analyzed questionnaire found wellbeing ape fell middle age climbed animal moved old age captivity great ape often live nadir animals’ wellbeing occurred average year old chimpanzee year old orangutan,adv,Midlife crisis,1.0,2
“in three group find evidence wellbeing lowest chimpanzee orangutan age roughly corresponds midlife humans” wei said “on average wellbeing score lowest animal around year old”,adv,Midlife crisis,1.0,2
team explains temporary fall ape wellbeing may result watching depressed ape dying younger agerelated change brain mirrored human wei conceded unlike men ape known pursue radical often disastrous lifestyle change middle age,adv,Midlife crisis,1.0,2
robin dunbar professor evolutionary psychology oxford university dubious finding “what produce sense wellbeing contentedness varies across lifespan like it’s hard see anything ape’s life would sort pattern would think they’re particularly good seeing far ahead future that’s one big difference us” alexandra freund professor psychology university zurich also sceptical said concept midlife crisis shaky even human “in reading literature evidence midlife crisis there’s indication decline emotional subjective wellbeing small many study it’s all”,adv,Midlife crisis,1.0,2
wei belief finding could point deeper understanding emotional crisis men may experience “if want find answer what’s going midlife crisis look similar middleaged human chimp orangutans” said,adv,Midlife crisis,1.0,2
every morning temperature india’s capital start rise handful old friend gather parched grass far india gate monument centre delhi stretch breathe meditate,adv,Changing India,1.0,2
“it healthy way start day much better egg sandwich cup tea” said arvind singh breathing exercise bench,adv,Changing India,1.0,2
singh yearold salesman friend far alone across india overcrowded city whatever green space left similar scene played,adv,Changing India,1.0,2
june – new international day yoga – narendra modi india’s prime minister hope world join grass near india gate transformed venue hoped biggest single yoga session ever held people running minute routine,adv,Changing India,1.0,2
participant include yearold modi government hope range celebrity official sent round volunteer score country reinforce international credential ancient indian practice,adv,Changing India,1.0,2
getting indian others stretching emerged something focus modi led bharatiya janata party bjp landslide election victory may school directed make sure student attended yoga event timed coincide big demonstration delhi even though held sunday,adv,Changing India,1.0,2
official already signalled introduction compulsory yoga india’s famously outofshape police officer said daily yoga lesson would offered free three million civil servant family air india national carrier also said introduce yoga trainee pilot controversially senior politician india suggested widespread practice yoga could bring soaring level sexual violence country,adv,Changing India,1.0,2
modi ascetic committed vegetarian enthusiastic yoga practitioner suggested international yoga day speaking united nation visit new york,adv,Changing India,1.0,2
“yoga invaluable gift india’s ancient tradition embodies unity mind body thought action restraint fulfilment harmony man nature holistic approach health wellbeing exercise discovering sense oneness world nature” modi said time adding yoga could help tackling climate change,adv,Changing India,1.0,2
discipline year old originated somewhere indian subcontinent possibly among religious ascetic meditative practice well physical exercise long associated local religious tradition including buddhism jainism well hinduism practised indian,adv,Changing India,1.0,2
modi started career organizer hardline hindu nationalist organization previously criticized promoting view indian culture little place tradition one commentator called event june “a mix cultural nationalism commercialization subtle coercion”,adv,Changing India,1.0,2
novelist ajaz ashraf wrote india’s scroll website “underlying hope bringing bjp tent modernday guru teeming follower largely constitute urban middle classes”,adv,Changing India,1.0,2
others however point recent u court ruling said yoga inevitably linked faith court california ruled “while practice yoga may religious context yoga class taught san diego district trial court determined devoid religious mystical spiritual trappings” came two parent claimed yoga school promoted hinduism inhibited christianity,adv,Changing India,1.0,2
amish tripathi author bestselling novel set year ago india retell story hindu mythology said character book practise yoga,adv,Changing India,1.0,2
“in ancient india part daily life physical mental aspect every culture gifted something world gift” tripathi said,adv,Changing India,1.0,2
suneel singh guru south delhi agreed yoga belong one religion “is t’ai chi chinese football english yoga complete package everybody’s body cheap way keep hale hearty”,adv,Changing India,1.0,2
back old city srinagar sort place police would venture wearing body armour stronghold violent separatist agitating independent kashmir centre uprising left people dead buried along dream peace mountainous northindian region,adv,Kashmir,1.0,2
quickly thing change carefree tourist line street barbecued mutton tikka steaming plate rogan josh nowhatta mosque summer youth would gather friday prayer throw stone security force become part official walking tour focused heritage craft market dal lake houseboat booked month advance stunning garden lining lake’s green slope visitor picture taken one asia’s prettiest backdrop snow melted nearby ski resort packed rich russian,adv,Kashmir,1.0,2
tourist dared visit kashmir valley frightened antiindian insurgency claimed life far area received almost one million holidaymaker – outside india fewer briton among – largely uk’s foreign office refuse amend somewhat hairraising advice deters traveller providing list recent security incident region,adv,Kashmir,1.0,2
omar abdullah ukborn chief minister jammu kashmir lobbied british high commission delhi relax guideline avail “it’s source frustration” admitted abdullah charge india’s sensitive state since start “today unfortunately result travel advisory people’s insurance null void visit here” last publicized case foreign tourist murdered jk six westerner including two briton kidnapped alfaran kashmiri militant islamist group one escaped life,adv,Kashmir,1.0,2
“you’ve british citizen killed recently country still haven’t stopped people visiting mean many british citizen lose stop people visiting new york you’ve lost spain bali tell haven’t lost them” said abdullah “we’ve lost indian london still possibility alqaida could something stupid like done past haven’t stopped indian travelling london reason single jammu kashmir even srinagar unsafe destination”,adv,Kashmir,1.0,2
germany relaxed guideline thinking travelling region “foreigners generally direct target clashes” counselled germany’s amended advice time viewed many outsider bold move coming le year disturbance finally died nationwide holiday august marked year indian independence – past day fraught peril state many feel part world’s biggest democracy time independence celebration trouble,adv,Kashmir,1.0,2
abdullah insists tourist safe state “as long take sort precaution one normally would ” word go trekking near border separate indian pakistani controlled part jk syed ali shah geelani leader prokashmiri independence party disagrees bitterly much abdullah’s politics issue tourism two united start summer season geelani wrote open letter tourist pilgrim said “whatever faith whatever language speak whatever region belong bound common bond bond humanity honoured guest – respecting protecting guest moral obligation article faith”,adv,Kashmir,1.0,2
visitor may worry ethic fun place population suffering record level anxiety mental health problem local spoke srinagar wholeheartedly favour tourism amjid gulzar said abdullah could search truth reconciliation well encouraging foreign visitor “he must without tourism economy chaos” said adding welcomed million tourist visited year kashmir attract bigspending visitor especially foreigner,adv,Kashmir,1.0,2
“we need better infrastructure better road reliable electricity need tourist evening – don’t even one cinema city isn’t enough tourist dark” said tourist feel welcome june local islamic group issued “dress code” foreign tourist abdullah sigh mention furore “nobody expects tourist come cover face think talking short short sleeveless vest even would something would attract much attention … think basic point making sensitive cultural identity dress appropriately think that’s common sense”,adv,Kashmir,1.0,2
abdullah said tourism drive “for reason fact need stimulate econom ” jk’s finance dire state two decade turmoil state receives £m year tax yet salary bill public employee £m said clear need find fund fast though cautiously pleased see tourist back “i’m suggesting we’ve one million tourist it’s sign normality” said “but give satisfaction people come nice time go back”,adv,Kashmir,1.0,2
europe become first place world force realworld emission test car maker opening new front fight tackle air pollution new regulation introduce test reveal cars’ emission like driving road traffic rather ideal laboratorylike condition currently case,adv,EU Pollution,1.0,2
green lit european commission vice president frans timmermans test designed enforce limit mg nitrogen oxide per kilometre level met one car according researcher country china korea also considering realworld emission test watching happens next closely,adv,EU Pollution,1.0,2
pollutant diesel engine nitrogen oxide carbon monoxide particulate thought responsible least one quarter annual pollutionrelated death uk alone figure likely rise committee medical effect air pollutant publishes call “strengthening evidence” damage public health nitrogen oxide emission later,adv,EU Pollution,1.0,2
current new european drive cycle laboratory test measuring emission quarter century old outpaced technological development car industry study shown result lab technique measure car emission easily fixed using technique taping door window minimize air resistance driving unrealistically smooth road testing improbably high temperature campaigner say car maker also use trick programming vehicle go low emission mode front wheel spinning back wheel stationary happens lab experiment,adv,EU Pollution,1.0,2
“the commission finalizing proposal introduce new emission testing procedure allow proper assessment vehicle real driving” said lucia caudet commission spokesperson proposal still need approval commissioner technical committee “we don’t expect major internal hurdles” european union eu source added,adv,EU Pollution,1.0,2
“one key reason air pollution kill citizen annually car maker cheat test diesel car causing many time pollution road” said greg archer clean vehicle manager transport environment “the development new realworld driving emission test important step forward tackling urban air pollution eu state support commission’s proposal ignore whingeing car maker rule tough”,adv,EU Pollution,1.0,2
according research international council clean transportation actual nitrogen oxide emission car seven time higher mgkm standard model running time recommended limit one car met g target around one third nitrogen oxide pollution come road transport – mostly diesel – urban area concentration rise high european environment agency figure indicate,adv,EU Pollution,1.0,2
campaigner say car industry tried delay reform car test cycle industry group deny arguing fiveyear leadtime necessary technical economic reason “real driving emission rde totally new regulation force significant emission control hardware change may demanded middle vehicle’s production lifetime” said cara mclaughlin spokesperson european automobile manufacturer association acea “however acea fully accepts rde apply new type car september ”,adv,EU Pollution,1.0,2
unusual move car association sent timmermans draft regulation consider eu representative finally agreed regulation implement nitrogen oxide limit beefedup road trial strict monitoring exhaust fume acea’s draft regulation would covered fewer pollutant delayed regulation’s phased introduction test distance would shortened minimum temperature would raised c c rural road would used “the lobbyist this” archer said “this real attempt subversion legislative process”,adv,EU Pollution,1.0,2
timmerman’s apparent rejection acea proposal regulation pa commissioner rubber stamp member state final amendment expected introduction september first realworld car emission test expected begin earnest similar battle already looming testing co emission car end – comparable debate country – introduction eu’s new emission test watched closely,adv,EU Pollution,1.0,2
brazil experienced one biggest night protest decade people took street nationwide express frustration heavyhanded policing poor public service high cost world cup,adv,Brazil,1.0,2
major demonstration rio de janeiro são paulo brasilia belem belo horizonte salvador elsewhere started peacefully several led clash police arson attack car bus,adv,Brazil,1.0,2
large turnout geographic spread marked rapid escalation previous smaller protest bus price increase led complaint police responded disproportionately rubber bullet tear gas violent beating,adv,Brazil,1.0,2
coinciding start confederation cup – world cup test event – rally brought together wide coalition people frustrated escalating cost persistently poor quality public service lavish investment international sporting event low standard health care wider unease inequality corruption,adv,Brazil,1.0,2
vast majority demonstration rio peaceful several police injured clash city’s legislative assembly least one car overturned burned window smashed office bank notary office,adv,Brazil,1.0,2
unrest escalated night large crowd set several fire outside legislative assembly smashed building’s window painted graffiti wall proclaiming “revolution” “down paes cabral mayor state governor” “hate police” police inside responded pepper spray perhaps – guardian saw one protester passed bleeding heavily wound upper arm,adv,Brazil,1.0,2
cause pursued protester varied widely “we hate government nothing us” said oscar josé santos year old group hooded youth rocinha favela,adv,Brazil,1.0,2
“i’m architect unemployed six month must something wrong country” said nadia al husin holding banner calling government education,adv,Brazil,1.0,2
far smaller rally brasilia demonstrator broke police line enter highsecurity area national congress several climbed onto roof,adv,Brazil,1.0,2
belo horizonte police clashed protester tried break cordon around football stadium hosting confederation cup match nigeria tahiti,adv,Brazil,1.0,2
porto alegre demonstrator set fire bus curitiba protester attempted force way office state governor also rally belem salvador elsewhere,adv,Brazil,1.0,2
são paulo seen fiercest clash previous week main allegation police violence large crowd gathered initial report suggested march passed peacefully,adv,Brazil,1.0,2
reflecting importance social network spreading message protest são paulo – number estimated – carried banner declaring “we come facebook”,adv,Brazil,1.0,2
protester young many first experience giant rally “my generation never experienced this” said thiago firbida student “since dictatorship brazilian never bothered take street believe reason brazil crisis constant rise price people finally reacting”,adv,Brazil,1.0,2
comparison drawn rally turkey elsewhere another global link evident handful demonstrator wore guy fawkes mask associated anonymous occupy wall street protest,adv,Brazil,1.0,2
brazil’s demonstration referred “vinegar revolution” police arrested people carrying vinegar counter tear gas well “cent revolution” due bus price rise passe livre demand free public transport,adv,Brazil,1.0,2
said protest felt unbrazilian liberating “our politician need see strength one people brazilian tend nice sometimes – enjoy partying rather protesting – something changing” said deli borsari yearold yoga instructor,adv,Brazil,1.0,2
following widespread news coverage cost new refurbished stadium confederation cup football tournament one focus protest opening match brasilia crowd demonstrator dispersed riot police footage showed frightened japanese supporter rushing area holding child sound shot – perhaps rubber bullet tear gas – heard,adv,Brazil,1.0,2
another protest march near rio’s maracana stadium met similarly heavy police response,adv,Brazil,1.0,2
rally appeared start peacefully confronted security force largely organized regional level president dilma rousseff condones protest according aide “the president belief peaceful protest legitimate proper democracy natural young people demonstrate” said helena chaga president’s office,adv,Brazil,1.0,2
however president booed opening ceremony confederation cup economy bad shape social unrest rise face serious political challenge brazil host world cup also presidential election,adv,Brazil,1.0,2
first person express scepticism mar one vastly ambitious private mission aiming settle human mar joseph roche different critic he’s shortlist astronaut,adv,Mars,1.0,2
roche astrophysicist trinity college dublin announced february among people line mission written guardian expressing grave doubt viability mar one,adv,Mars,1.0,2
selection process roche writes “was rigorous enough reach requisite standard traditional astronaut selection programmes” also say dutch mar one team displayed “a certain naivety” believing succeed alone supposed bn mission accept unlikely happen,adv,Mars,1.0,2
writes “more openness transparency would benefit mar one greatly think shortcoming selection process coupled unwillingness engage collaborate scientific community mean time might come mar one acknowledge implausibility particular venture turn effort towards supporting exciting viable upcoming space missions”,adv,Mars,1.0,2
roche also expressed worry way mission organizer publicized socalled topten candidate ranking said didn’t mean likely potential astronaut instead based many “supporter points” earned act buying official merchandise,adv,Mars,1.0,2
writes “these point mar one’s supporter point represent degree support mar one’s mission” point play role selection process serve show much supporter donated mar one”,adv,Mars,1.0,2
official timeline mission say group plan dispatch stationary lander satellite mar followed rover cargo mission starting human would start arriving crew four would sent every two year add settlement would return earth,adv,Mars,1.0,2
february prominent supporter project gerard’t hooft dutch nobel laureate physic said believe timetable realistic said “it take quite bit longer quite bit expensive first asked involved told put zero everything”,adv,Mars,1.0,2
roche also spoke medium u blogging platform previously expressed grave sceptism mar one reporting among thing supposed application astronaut fact totalled,adv,Mars,1.0,2
told medium selection process detail “i met anyone mar one person initially they’d said going regional interview would travel we’d interviewed we’d tested several day mind sounded least like something approached legitimate astronaut selection process,adv,Mars,1.0,2
“but made u sign nondisclosure agreement wanted interviewed sudden changed proper regional interview several day tenminute skype call”,adv,Mars,1.0,2
roche told guardian want give interview wary negative idea space travel,adv,Mars,1.0,2
comment piece writes “i passionate pushing boundary scientific endeavour ambitiousness mar one plan appealed although mar one never likely overcome financial technical barrier proposed timeline refreshing hear new idea challenge u think role future space exploration,adv,Mars,1.0,2
“being part subsequent public debate ethic morality future mission one interesting enjoyable aspect candidacy mar one oneway mission mar ever became possible would always volunteer astrophysicist difficult decision make also moot point think see oneway mission lifetime”,adv,Mars,1.0,2
third woman worldwide – – experience physical sexual violence lifetime usually male partner according first comprehensive study kind world health organization report reveals shocking extent attack woman men share life woman attacked partner also find large proportion murder woman – – carried intimate partner,adv,Violence,1.0,2
“these finding send powerful message violence woman global health problem epidemic proportions” said dr margaret chan director general “we also see world’s health system must woman experience violence”,adv,Violence,1.0,2
highest level violence woman africa nearly half woman – – suffer physical sexual violence low middleincome europe proportion yet wealthier nation necessarily always safer woman – third woman highincome country experience violence stage life woman suffer violence sustain injury bring attention healthcare staff say report often first opportunity violence home detected woman offered help violence profound effect women’s health arrive hospital broken bone others suffer pregnancyrelated complication mental illness,adv,Violence,1.0,2
two report – one prevalence violence offering guideline healthcare staff helping woman – work dr claudia garciamoreno lead specialist gender reproductive right sexual health adolescence professor charlotte watt epidemiologist specializes gender violence health london school hygiene tropical medicine,adv,Violence,1.0,2
“for first time compared data world magnitude partner violence sexual violence nonpartners impact sort violence health” said garciamoreno included hiv sexually transmitted infection depression woman turning alcohol unwanted pregnancy lowbirthweight baby,adv,Violence,1.0,2
variation rate violence woman different region world said garciamoreno “in whatever region looked unacceptably high” even highincome country woman suffer physical andor sexual violence partner life data country show global figure woman attacked partner,adv,Violence,1.0,2
sexual assault rape acquaintance stranger reported highincome country elsewhere – report say woman wealthy country sexually attacked nonpartner life higher african rate data crime well collected region,adv,Violence,1.0,2
author say previous research show bettereducated woman le likely suffer violence job although region need tackle social norm said watt “what society’s attitude concerning acceptability certain form violence women” asked “in society ok – all”,adv,Violence,1.0,2
“i think number wakeup call u pay attention issue” said garciamoreno past decade increasing recognition problem said “one recognize complex problem don’t vaccine pill ”,adv,Violence,1.0,2
new clinical policy guideline recommend training healthcare staff recognizing sign domestic violence sexual assault rule general screening – case asking every woman arrives clinic whether subjected violence,adv,Violence,1.0,2
“but see woman coming back several time undisclosed injury asking domestic violence” said garciamoreno “when training medical school wasn’t something learned knew year later sometimes situation could tell something else going woman interviewing didn’t sense domestic violence issue think would handle interview differently”,adv,Violence,1.0,2
tiger numerous nepal time since new census revealed giving conservationist hope big cat whose number dropping across south asia year saved,adv,Nepal,1.0,2
number wild royal bengal tiger nepal increased – rise five year – government survey showed” encouraging” said maheshwar dhakal ecologist nepal’s department national park wildlife conservation,adv,Nepal,1.0,2
census based examination picture camera placed five protected area three wildlife corridor conservationist wildlife expert worked survey cost £,adv,Nepal,1.0,2
dhakal said parallel survey conducted india result country published later ” take month india big cat several huge protected area finalize data” added,adv,Nepal,1.0,2
nepal pledged double population tiger year last systematic tiger count took place increasing prosperity asia pushed price tiger skin body part used traditional chinese medicine international gang pay poor local nepali significant sum kill cat skin bone handed middleman pa easily porous border india major dealer based,adv,Nepal,1.0,2
one major problem complicity senior official mafia network involved trade conservation expert credit increase number effective policing national park stronger antipoaching drive better management tiger habitat nepal forest cover land say nepal need protect habitat animal tiger prey big cat enough space roam food eat,adv,Nepal,1.0,2
number tiger increased year incident conflict villager seven people killed attack tiger around national park compared four park official said villager also seeking better protection” government making conservation plan tiger also come plan protect people tigers” krishna bhurtel local village headman chitwan told nepali newspaper nagarik,adv,Nepal,1.0,2
wildlife authority captured tiger chitwan killed two people including villager pulled bed may thousand tiger roamed forest bangladesh india nepal number dropped drop century chitwan national park central nepal highest number adult tiger followed bardiya national park shukla phanta wildlife reserve,adv,Nepal,1.0,2
diwakar chapagain head world wildlife fund nepal unit monitor wildlife trade said tiger skin demand tibet wellheeled people use festival costume,adv,Nepal,1.0,2
nepal king used stand tiger skin front stuffed tiger special occasion affluent nepali mounted tiger head wall living room tiger bone high demand use traditional chinese medicines” trade tiger part lucrative fetch thousand dollar illegal markets” chapagain said highlighting threat tiger face,adv,Nepal,1.0,2
intermediate,int,Spain,1.0,1
valdevaqueros one last unspoilt beach southern spain currently beach access road filled camper van germany france italy britain bring windsurfers kitesurfers attracted strong wind area,int,Spain,1.0,1
year different concretelined beach torremolinos marbella along coast earlier local council tarifa said yes plan build tourist complex next beach environmental conservation group protested project harm habitat protected specie council issue simple job tarifa inhabitant unemployed spain experience worst economic crisis least half century,int,Spain,1.0,1
traditional job fishing dying tourism solution must sustainable said sebastin galindo councillor socialist party opposition tarifa voted governing people party support project galindo say complex meet environmental standard law designed stop ugly development like spoilt lot spain beach mass tourism first arrived law say complex must least metre coast much farther metre,int,Spain,1.0,1
opponent complex say housing needed country already million empty home socialist opposition madrid attacked idea galindo said discriminated migrant worker came spain boom year many morocco whose coastline km away seen tarifa,int,Spain,1.0,1
surfer fear new building valdevaqueros would reduce strength famous local wind fail attract traditional package holidaymaker really family spot wait see wind like said henning mayer come germany every year year ten year ago said would build new highway didnt happen think impossible build new hotel,int,Spain,1.0,1
southernmost point spain tarifa africa europe meet mediterranean sea meet atlantic campaigner say also vital role migrating animal,int,Spain,1.0,1
campaign save beach launched hour tarifa council voted project campaign facebook page supported group including greenpeace world wide fund nature spanish branch conservation network birdlife also joining opposition project andalusian college geographer say site would disturb two wildlife conservation area cross border national park,int,Spain,1.0,1
money important urban law european environmental directive said ral romeva member european parliament romevas view another problem project site little water town already suffers shortage hot summer weather andalusa,int,Spain,1.0,1
many local also wondering resort built km away wasteland near tarifas picturesque old centre typically andalusian white wall small street dominated thcentury moorish castle agree complex long creates job town benefit said cristbal lobato worked beachside bar tarifa year put centre tarifa space client could visit shop tapa bar restaurant,int,Spain,1.0,1
overlooking green field resort built biologist aitor galn said anywhere else europe place would utmost protection want get rid cover building want turn benidorm attracts people wildlife wind taking advantage current crisis unemployment builder mayor agree justify amount destruction,int,Spain,1.0,1
intermediate,int,Morocco,1.0,1
moroccan city ouarzazate used big production edge sahara desert centre north african country ouallywood lm industry scene movie lawrence arabia mummy living daylight even game throne lmed,int,Morocco,1.0,1
city known door desert centre complex four linked solar mega plant together hydro wind help provide nearly half morocco electricity renewable energy project key part morocco ambition use desert become global solar superpower,int,Morocco,1.0,1
full complex complete largest concentrated solar power plant world rst phase called noor ready november mirror technology u le widespread expensive photovoltaic panel see roof world advantage able continue producing power even sun go,int,Morocco,1.0,1
potential solar power desert known decade day chernobyl nuclear accident german particle physicist gerhard knies calculated world desert receive enough energy hour provide power people world whole year challenge capture energy take needed,int,Morocco,1.0,1
engineer nish noor moonshaped solar mirror glitter desert row follow sun across sky whirring quietly every minute,int,Morocco,1.0,1
nished four plant ouarzazate need space big morocco capital city rabat generate megawatt electricity enough power million home,int,Morocco,1.0,1
morocco environment minister hakima elhaite belief solar energy could effect region century oil production last century bn project triggered immediate concern said,int,Morocco,1.0,1
import energy fossil fuel country big consequence state budget elhaite told guardian heard possibility solar energy thought,int,Morocco,1.0,1
solar energy make third morocco renewable energy supply wind hydro make twothirds,int,Morocco,1.0,1
proud project elhaite said think important solar plant world,int,Morocco,1.0,1
technician say noor plant due open store energy eight hour give possibility solar energy sahara surrounding region,int,Morocco,1.0,1
rst part project nearly completed morocco bigger international ambition already involved transportation line cover full south morocco mauritania say ahmed baroudi manager societe dinvestissements energetiques national renewable energy investment rm say projects effect go  even far middle east,int,Morocco,1.0,1
exporting solar energy could stabilizing effect within country according moroccan solar energy agency masen morocco making plan tunisia energy export northward across mediterranean key goal,int,Morocco,1.0,1
believe possible export energy europe rst build interconnectors dont yet exist said maha elkadiri masen spokeswoman,int,Morocco,1.0,1
meantime morocco focused using solar meet need could one day include water desalination useful country drought climate warms,int,Morocco,1.0,1
bn invested noor complex much international institution european investment bank world bank supported moroccan government guarantee energy subsidy morocco king mohammed vi stopped cost transferred normal people,int,Morocco,1.0,1
thousand mostly moroccan worker still racing x electric wire take scaffolding insulate steel pipeline hurry past yellow orange safety vest working hour shift beneath atlas mountain wear hard hat safety shoe ear plug,int,Morocco,1.0,1
weve done construction see project look start say hajar lakhael yearold environment security manager meknes exactly like preparation grand performance,int,Morocco,1.0,1
global audience watching interest,int,Morocco,1.0,1
intermediate,int,Bangladeshi organization,1.0,1
small space set look like classroom corrugated iron wall educational chart letter alphabet map bangladesh,int,Bangladeshi organization,1.0,1
hard concentrate constant sound hammering chemical air stick back throat irritate eye however child learn threesquaremetre room lucky one escaped working factory opposite,int,Bangladeshi organization,1.0,1
year sohay grassroots nongovernmental organization ngo funded global fund child comic relief working slum area dhaka get child labourer school focus child working hazardous condition,int,Bangladeshi organization,1.0,1
classroom one urban development centre sohay set capital centre prepare child primary school class help catch education primary school child get help homework centre,int,Bangladeshi organization,1.0,1
alamin ten used work plastic factory attends one centre father street seller mother parttime domestic worker happy school away hazardous work friend rabi say want forget past factory like school say,int,Bangladeshi organization,1.0,1
urban development centre aim make community positive education change cultural mindset towards child say sohays programme manager mohammed abdullah almamun sohay also session parent employer discourage child labour offer skill training increase family income,int,Bangladeshi organization,1.0,1
