text,cat,topic,cluster,level
hunt preparing production china test market delivering light africa full mass production hope million unit,adv,Crowdfunding,2.0,2
one new wave entrepreneur turning fastgrowing crowdfunding industry finance another new site investingzone match wealthy individual startup entrepreneur,adv,Crowdfunding,2.0,2
indiegogo offer share allows user offer “perks” different level donation – helping fund hunt’s innovative light got feel good helping le well also got light,adv,Crowdfunding,2.0,2
danae ringelmann cofounder indiegogo “gravity light” perfect example meritocratic crowdfunding test entrepreneur’s idea “it first time finance fast efficient meritocratic get access decision maker bank know venture capital outfit proving worth customer fan getting validateyour idea fund,adv,Crowdfunding,2.0,2
“even idea aren’t deemed worthy get funding worth testing saved whole bunch time finding wasn’t good idea getting smarter faster” say,adv,Crowdfunding,2.0,2
ringelmann based u started career wall street analyst decided quit use skill try help friend worked art raise money,adv,Crowdfunding,2.0,2
site originally focused film business launched sundance film festival year,adv,Crowdfunding,2.0,2
five year raising week new business startup growth stage december launched euro sterling service get foothold side atlantic say britain third biggest market international activity since december,adv,Crowdfunding,2.0,2
shortage competitor kickstarter seedrs funding circle unlike rival say ringelmann indiegogo crowdfunder anyone launch campaign project deemed wacky,adv,Crowdfunding,2.0,2
site levy fee successful campaign fail raise target amount user option either refunding money contributor charge keeping money raised fee,adv,Crowdfunding,2.0,2
british woman lauren pear raised £ open “cat café” london site,adv,Crowdfunding,2.0,2
known lady dinah’s cat emporium yet open billed somewhere people “come cold comfortable wingback chair hot cup tea book cat”,adv,Crowdfunding,2.0,2
“we’ve seen campaign go venture capitalist get rejected venture guy say great idea idea market actually want could gadget one care about” said ringelmann,adv,Crowdfunding,2.0,2
“the entrepreneur indiegogo campaign – don’t even actually launch project campaign enough market proof venture capitalist say market,adv,Crowdfunding,2.0,2
“it allows test market test pricing test feature discover new revenue stream get vital feedback” say ringelmann,adv,Crowdfunding,2.0,2
wall street background experience helping business service raise finance ringelmann finetuned advice budding entrepreneur,adv,Crowdfunding,2.0,2
“ideas dime dozen it’s execution afraid idea stolen someone could execute better faster right person execute idea it’s confidence move fast learn” say,adv,Crowdfunding,2.0,2
ringelmann expansion europe deal web transaction provider allow payment made local card service like maestro uk carte bleue france well paypal part dream democratize finance campaign finance live site,adv,Crowdfunding,2.0,2
crowdfunding alternative bank grown limited appeal bigbucks investor don’t settle anything le stake promising business could start change uk launch investingzone,adv,Crowdfunding,2.0,2
scientist connected brain pair animal allowed share sensory information major step towards researcher call world’s first “organic computer”,adv,Rats,2.0,2
u team fitted two rat device called braintobrain interface let animal collaborate simple task earn reward drink water one radical demonstration technology scientist used internet link brain two rat separated thousand mile one researchers’ lab duke university durham north carolina natal brazil,adv,Rats,2.0,2
led miguel nicolelis pioneer device allow paralyzed people control computer robotic arm thought researcher say latest work may enable multiple brain hooked share information “these experiment showed established sophisticated direct communication linkage brains” nicolelis said statement “basically creating call organic computer”,adv,Rats,2.0,2
scientist first demonstrated rat share act other’s sensory information electrically connecting brain via tiny grid electrode reach motor cortex brain region process movement,adv,Rats,2.0,2
rat trained press lever light went performed task correctly got drink water test animals’ ability share brain information put rat two separate compartment one compartment light came lever rat pressed lever electronic version brain activity sent directly rat’s brain trial second rat responded correctly imported brain signal time pressing lever,adv,Rats,2.0,2
remarkably communication rat twoway receiving rat failed task first rat rewarded drink appeared change behaviour make task easier partner experiment rat collaborated task required distinguish narrow wide opening using whisker,adv,Rats,2.0,2
final test scientist connected rat different continent beamed brain activity back forth internet “even though animal different continent resulting noisy transmission signal delay could still communicate” said miguel paisvieira first author study “this tell u could create workable network animal brain distributed many different locations”,adv,Rats,2.0,2
nicolelis said team working way link several animals’ brain solve complex task “we cannot even predict kind emergent property would appear animal begin interacting part brainnet” said “in theory could imagine combination brain could provide solution individual brain cannot achieve themselves” research published journal scientific report,adv,Rats,2.0,2
anders sandberg study ethic neurotechnologies future humanity institute oxford university said work “very important” helping understand brain encode information implication technology potential future u far broader said sandberg “the main reason running planet amazingly good communicating coordinating without although smart animal would dominate planet”,adv,Rats,2.0,2
“i don’t think there’s risk supersmart rat this” added “there’s big difference sharing sensory information able plan i’m worried imminent invasion rat multiborgs”,adv,Rats,2.0,2
little known thought encoded might transmitted another person’s brain realistic prospect time soon much mind sandberg call “draft” might “often don’t want reveal draft would embarrassing confusing lot draft changed act time think we’d thankful someone else’s head”,adv,Rats,2.0,2
vast fortune made world’s richest billionaire driving inequality hindering world’s ability tackle poverty according oxfam,adv,Billionaires,2.0,2
charity said accumulation wealth income unprecedented scale often expense secure job decent wage poorest undermined ability people survive aid low wage improve situation escape poverty,adv,Billionaires,2.0,2
oxfam said world’s poorest could lifted poverty several time richest billionaire would give away money made,adv,Billionaires,2.0,2
without pointing finger individual charity argued bn net income amassed richest billionaire would enough make extreme poverty history four time,adv,Billionaires,2.0,2
rare charity attack wealthy usually regarded source funding bill gate warren buffett among group u billionaire pledged much wealth aid project little detail level annual donation action also matched russian middle eastern chinese billionaire,adv,Billionaires,2.0,2
report cost inequality wealth income extreme hurt u published world economic forum davos charity call world leader curb income extreme commit reducing inequality least level,adv,Billionaires,2.0,2
report found richest increased income past year financial crisis accelerating rather slowing process,adv,Billionaires,2.0,2
barbara stocking oxfam’s chief executive said extreme wealth “economically inefficient politically corrosive socially divisive environmentally destructive”,adv,Billionaires,2.0,2
said study show country suffer low level investment growth worker forced survive smaller share total income,adv,Billionaires,2.0,2
said “we longer pretend creation wealth inevitably benefit many – often reverse true”,adv,Billionaires,2.0,2
report said issue affected part world “in uk inequality rapidly returning level seen since time charles dickens nineteenthcentury novelist china top take home nearly income chinese inequality level similar south africa unequal country earth significantly unequal end apartheid”,adv,Billionaires,2.0,2
u share national income going top doubled since report say top share national income level last seen,adv,Billionaires,2.0,2
world bank international monetary fund argued extreme income inequality undermines growth organization attempted tie loan programme limit growth inequality,adv,Billionaires,2.0,2
member richest estimated use much time carbon average u citizen,adv,Billionaires,2.0,2
oxfam said world leader learn country brazil grown rapidly reducing inequality,adv,Billionaires,2.0,2
stocking said “we need global new deal reverse decade increasing inequality first step world leader formally commit reducing inequality level seen ”,adv,Billionaires,2.0,2
said closing tax tax justice network say hold much trillion much third global wealth could yield bn additional tax revenue,adv,Billionaires,2.0,2
roof plastic held crooked tree trunk desk jumble castoff chair student inside chemin de dune school studying intensity would find seminar oxford university stake hope new life france,adv,Calais Migrants,2.0,2
“the french language difficult try hard come every day maybe touch dreams” say kamal refugee sudan’s wartorn darfur district come three four hour class every day “it’s good thing keep brain active”,adv,Calais Migrants,2.0,2
yearold electrical engineer one dozen perhaps hundred refugee living “jungle” camp outside calais applied asylum france eager learn language hope new home,adv,Calais Migrants,2.0,2
like many fellow student frustrated medium coverage sprawling tentvillage focused use staging post risky nightly bid sneak board crosschannel lorry train,adv,Calais Migrants,2.0,2
“i need tell people uk think everyone want go lot people want stay france” kamal said,adv,Calais Migrants,2.0,2
france already home quarter million refugee according united nation data – country taken twice many uk even though country similar population,adv,Calais Migrants,2.0,2
asylum seeker waiting claim french safe processed – second highest number europe – uk,adv,Calais Migrants,2.0,2
applicant wait answer though france provide financial support allow work – slow process take many month jungle camp offer free meal day plastic roof head many decide endure basic condition extra month rather potentially jeopardize asylum bid working illegally,adv,Calais Migrants,2.0,2
idea school first touted group start summer bored sitting around waiting nervous starting new life france totally unable communicate reality within week opening july,adv,Calais Migrants,2.0,2
“we reunite brother time learn french” said zimarco jones school’s nigerian founder arrived calais still waiting asylum claim processed “now need build another one” say grin,adv,Calais Migrants,2.0,2
busiest tiny classroom hold pupil crammed five row desk front big green chalkboard picture cartoon animal letter french alphabet also class english art t’ai chi biggest draw french lesson provided volunteer calais beyond,adv,Calais Migrants,2.0,2
“french easy english two week ago decided way get uk” say george another darfur refugee dedicated student wanted cross channel speaks fluent english language class say happy settle france,adv,Calais Migrants,2.0,2
“anywhere peace stay problem” say already waiting classroom half hour teacher arrive,adv,Calais Migrants,2.0,2
admits doesn’t know much france say class slowly helping understand country well language,adv,Calais Migrants,2.0,2
many volunteer jungle school local teacher giving summer holiday,adv,Calais Migrants,2.0,2
jenny flahaut work children’s home inspired volunteer seeing advertisement facebook “i saw people calais every day wanted something them” said,adv,Calais Migrants,2.0,2
particularly frustrated depiction migrant medium politician never visited camp recently david cameron british prime minister much criticized speech talked “swarms” people trying reach uk,adv,Calais Migrants,2.0,2
“they don’t know bad vision like that” flahaut said prepared afternoon lesson “most good people welcoming friendly want improve life make better learning part that”,adv,Calais Migrants,2.0,2
teacher zimarco focused setting separate classroom serve around woman two dozen child woman outnumbered around ten one men calais encampment feel uncomfortable attending class male student don’t know volunteer say,adv,Calais Migrants,2.0,2
finished former hotel worker whose work getting school ground remembered unofficial name – everyone camp call “zimarco’s school” – dream making camp place live survive want set football team migrant explains instant cappuccino immaculate tent call home even dream changing camp name hate “the jungle” say implies resident aren’t people,adv,Calais Migrants,2.0,2
“we discotheque house mosque school shops” say “we animals”,adv,Calais Migrants,2.0,2
virunga national park home rare mountain gorilla targeted oil exploration british company could earn troubletorn dr congo year tourism hydropower carbon credit said wwf report,adv,Gorillas and oil,2.0,2
unesco world heritage site straddle equator exploited oil congolese government exploration firm soco international hoping could lead devastating pollution permanent conflict already unstable region say conservation body,adv,Gorillas and oil,2.0,2
soco international company seeking explore inside boundary virunga park soco insist operation congo would confined area park known block v would affect gorilla,adv,Gorillas and oil,2.0,2
soco chairman rui de sousa said “despite view wwf soco extremely sensitive environmental significance virunga national park irrefutable oil company still central role today’s global energy supply successful oil project potential transform economic social wellbeing whole country”,adv,Gorillas and oil,2.0,2
added “the park sadly decline many year officially falling standard required world heritage site potential development might catalyst revers trend”,adv,Gorillas and oil,2.0,2
however raymond lumbuenamo country director wwf democratic republic congo based kinshassa said security around park would deteriorate soco went ahead exploration plan,adv,Gorillas and oil,2.0,2
“the security situation already bad un involved fighting unit rebel force inside park oil would curse always increase conflict would attract human sabotage park might become like niger delta developing virunga oil make anything better,adv,Gorillas and oil,2.0,2
“the population already dense people per square kilometre take part land oil put pressure rest oil would provide many job people would flood looking work” said,adv,Gorillas and oil,2.0,2
one fear area seismically active another eruption one volcano park could damage oil company infrastructure lead oil spill lake “virunga’s rich natural resource benefit congolese people foreign oil prospector drain away country’s future depends sustainable economic development” said lumbuenamo,adv,Gorillas and oil,2.0,2
“for choosing conservation option best option started drilling oil there’s turning back” said,adv,Gorillas and oil,2.0,2
lumbuenamo accepted gorilla safe present chance park generating potential year remote “it would difficult make kind money report talk virunga used peaceful place security situation right bad un involved fighting unit it’s quiet used be”,adv,Gorillas and oil,2.0,2
according wwf report ecosystem park could support hydropower generation fishing ecotourism play important role providing secure water supply regulating climate preventing soil erosion,adv,Gorillas and oil,2.0,2
park africa’s oldest diverse home different kind animal heavily populated desperately poor people many fled rwanda massacre,adv,Gorillas and oil,2.0,2
“in park could support region permanent job addition people around world could get immense value simply knowing park well managed safe future generations” say report,adv,Gorillas and oil,2.0,2
“virunga represents valuable asset dr congo contributes africa’s heritage oldest biodiverse park continent” report continues “plans explore oil exploit oil reserve put virunga’s potential value risk” say,adv,Gorillas and oil,2.0,2
“this draw line oil company standing doorstep one world’s precious fragile place rest virunga safe potential environmental disaster” said lasse gustavsson executive director wwf international “virunga snow field lava field oil fields”,adv,Gorillas and oil,2.0,2
unesco world heritage committee called cancellation virunga oil permit appealed concession holder total sa soco international plc undertake exploration world heritage site total committed respecting virunga’s current boundary leaving ukbased soco oil company plan explore inside park,adv,Gorillas and oil,2.0,2
controversial auction banksy mural disappeared wall north london shop mysterious circumstance dramatically halted moment due go hammer,adv,Banksy,2.0,2
slave labour spraypainted artwork depicting child making union flag bunting seen critical social commentary last year’s diamond jubilee expected sell sale street contemporary art florida,adv,Banksy,2.0,2
auctioneer frederic thut owner fine art auction miami art house refused week divulge identity seller came listed sale gallery announced piece along second work secretive british street artist withdrawn,adv,Banksy,2.0,2
would give reason community leader haringey led vocal campaign stop sale artwork prised wall poundland wood green jubilant,adv,Banksy,2.0,2
“one two demand doesn’t sell get back we’re halfway there” said alan strickland haringey councillor,adv,Banksy,2.0,2
“i writing auction house matter urgency clarify happened happen next really pleased pressure strong view people wood green community campaign london impact u it’s real victory people”,adv,Banksy,2.0,2
claire kober leader haringey council wrote art council england mayor miami tomás regalado ask intervene stop sale appears decision withdraw item came gallery owner consultation lawyer fbi refused confirm report asked investigate,adv,Banksy,2.0,2
several hour conclusion auction auction house issued brief statement claiming persuaded owner two banksys pull sale “although legal issue whatsoever regarding sale lot six seven banksy faam convinced seller withdraw lot auction”,adv,Banksy,2.0,2
potential buyer attended sale lot listed catalogue modern contemporary street art sale miami’s trendy wynwood neighbourhood threehour auction continued early lot selling excess asking price,adv,Banksy,2.0,2
critic accused auction house dealing stolen property thut insisted earlier week seller described “well known collector ” rightful owner sale legal,adv,Banksy,2.0,2
added gallery inundated email phone call uk saying many abusive offensive said supported inclusion piece sale would preserve,adv,Banksy,2.0,2
second banksy due auctioned artwork entitled wet dog removed bethlehem wall estimated worth disappeared auction house’s online catalogue lunchtime saturday slave labour still listed sale right pm start time,adv,Banksy,2.0,2
thut said two piece supplied separate owner neither british important work street art scene deserved buyer “whose first interest art preservation ”,adv,Banksy,2.0,2
said would maintain privacy collector put sale “we respect client confidentiality it’s decision banksy returned sell control it”,adv,Banksy,2.0,2
spokesperson poundland said idea removed ft x ft slab side shop rent turnpike lane lawyer owner building company called wood green investment ltd refused confirm anything episode,adv,Banksy,2.0,2
banksy commented slave labour furore previously condemned tried sell artwork speaking proposed sale five piece auction new york none found buyer,adv,Banksy,2.0,2
stephan keszler dealer behind auction belief selling banksy’s work without permission legitimate,adv,Banksy,2.0,2
“he something people’s property without asking owner property whatever want it” keszler said,adv,Banksy,2.0,2
brazil’s latest funk sensation anitta million fan taking favela sound mainstream centre debate skin colour,adv,Anita,2.0,2
antidiscrimination campaigner social commentator say music industry’s fastest rising star sacrifice blackness make predominantly white middle class market,adv,Anita,2.0,2
controversy prompted publication thenandnow photograph show dramatic lightening anitta’s skin tone since signed deal warner,adv,Anita,2.0,2
first relatively unknown looked darker second – marketing shot became famous – seems paler whether result whitening product cosmetic surgery – likely – photoshop tweak contrast rekindled discussion whether need pale get ahead brazil,adv,Anita,2.0,2
jarid arraes psychology student blogger wrote post criticizing latent discrimination medium marketing felt anitta’s image change represented “people refuse accept racist think live multiracial democracy statistic show far case whitening show u profoundly intolerant society doesn’t support diversity white image rich nice successful good people see black opposite that”,adv,Anita,2.0,2
born larissa de macedo machado divatobe church chorister childhood teen made name rio de janeiro’s baile funk scene dancer singer,adv,Anita,2.0,2
exploded public consciousness album huge hit single show da poderosas topped chart attracted million youtube view,adv,Anita,2.0,2
though adored first foremost pop idol strong message catchy tune backer project cultural bridge predominantly black mixedrace shanty town rio’s hillside wealthier whiter community,adv,Anita,2.0,2
toned suggestive dancing gangsta reference explicit lyric baile funk however question asked whether – marketing team – gone far retailoring image attract lucrative demographic “if pop star curly hair going feel coerced straightening big nose coerced getting rhinoplasty” said arraes “it creates vicious cycle selfesteem”,adv,Anita,2.0,2
sensitive topic largely mixedraced nation brazil – one last big country world ban slavery – largest population african descent outside africa race ancestry le important colour despite nation’s goal multiracial democracy clear link skin tone inequality,adv,Anita,2.0,2
brazilian city white worker earn roughly twice much african descent black mixedrace student also spent two year le school average,adv,Anita,2.0,2
government say gap closing thanks quota system university place form affirmative action gulf remains glaringly apparent vast majority business government executive white menial job done black mixedrace worker walk ipanema gávea upmarket district far likely see black nanny pushing stroller white toddler white nanny pushing black child,adv,Anita,2.0,2
defining colour complex people define white minority first time recent census among million population million said “pardu” mixed race million black two million asian indigenous,adv,Anita,2.0,2
sylvio ferreira psychology lecturer federal university pernambuco belief anitta heart middle class taking rebellious sound making tamer palatable everyone,adv,Anita,2.0,2
“was achieved racial whitening no” said “what happened change social space anitta produced art periphery centre”,adv,Anita,2.0,2
others agree issue colour overblown maycon de mattos batista financial analyst worked anitta intern said huge change anitta’s image colour,adv,Anita,2.0,2
“i don’t believe it’s whitening it’s way producing makeup hairstylist way dresses” said “i don’t think pressure put always liked show sing dance natural thing believe naturalness today”,adv,Anita,2.0,2
leandro silva de souza racial equality activist northeastern city salvador said prejudice lay society music producer medium executive public said proved interested music sake choosing ellen oléria – black lesbian – recent winner talent show voice brazil,adv,Anita,2.0,2
guardian unable reach anitta comment recent interview described need identity selfdefined,adv,Anita,2.0,2
“allpowerful woman doesn’t need beautiful much attitude marvellous powerful try pa work everyone want”,adv,Anita,2.0,2
loneliness finally become hot topic – office national statistic found britain loneliest country europe british people le likely strong friendship know neighbour resident anywhere else eu relatively high proportion one rely crisis meanwhile research professor john cacioppo university chicago found loneliness twice bad older people’s health obesity almost great cause death poverty,adv,Loneliness,2.0,2
shocking study overlook loneliness epidemic among younger adult mental health foundation found loneliness greater concern among young people elderly yearolds surveyed likely feel lonely often worry feeling alone feel depressed loneliness,adv,Loneliness,2.0,2
“loneliness recognized problem among elderly – day centre charity help them” say sam challis information manager mental health charity mind “but young people reach they’re old youth services” problematic close relationship loneliness mental health – linked increased stress depression paranoia anxiety addiction cognitive decline known factor suicide new essay paul farmer chief executive mind jenny edward chief executive mental health foundation say cause effect mental health problem,adv,Loneliness,2.0,2
young people combat loneliness dr grant blank survey research fellow oxford internet institute point social medium internet boon problem beneficial enable u communicate distant loved one replace facetoface contact “people present idealized version online expect social life like portrayed media” say challis comparing friends’ seemingly perfect life lead u withdraw socially,adv,Loneliness,2.0,2
meditation technique apps headspace trendy solution frequently recommended range mental health problem they’re necessarily helpful loneliness actively encourage u dwell alone thought “you’d better addressing underlying cause lonely first – what’s stopping going seeing people” asks challis,adv,Loneliness,2.0,2
indeed study social medium university michigan found facebook reduces life satisfaction using technology help meet new people beneficial whatever reason unable venture outside internet bring solace mumsnet “an absolute godsend” maddy matthew student twomonthold daughter since birth rarely see university friend partner work evening “in first day late night feeding worried something wrong able post mumsnet helped feel le alone”,adv,Loneliness,2.0,2
helplines also reduce loneliness least short term one four men call emotional support charity samaritan mention loneliness isolation get connected free confidential helpline young people seek help emotional mental health issue often linked loneliness also support service website mind’s remind you’re alone,adv,Loneliness,2.0,2
work beneficial tell employer you’re feeling john binns advises business mental health wellbeing admitted hospital stressrelated depression took two month work felt one talk wasn’t close enough colleague notice change behaviour greater openness employer colleague made return work easier “often people find colleague supportive they’d expected mine started reach asking lunch reassuring world hadn’t moved much since i’d left”,adv,Loneliness,2.0,2
office chitchat may seem like waste time help cushion u emotional psychological effect work strain “if form connection team might stressed isolated” say rick hughes,adv,Loneliness,2.0,2
british association counselling psychotherapy’s bacp lead adviser workplace,adv,Loneliness,2.0,2
“we treat network incidental they’re fundamental wellbeing” say nicky forsythe psychotherapist founder talk health social enterprise train people give receive peer support group “the important thing regular time place reflect life empathetic listener”,adv,Loneliness,2.0,2
developing personal skill empathy counselling help bacp website allows search counsellor area “a problem aired problem shared sometimes need talk someone impartial independent friend family” say hughes university offer student counselling many run group session specifically address loneliness,adv,Loneliness,2.0,2
recent research believed loneliness killing elderly ageing population aim reduce isolation late “getting older doesn’t mean getting lonelier” say ruth sutherland chief executive relationship counselling service relate new report “but much rest laying foundation goodquality relationship earlier life”,adv,Loneliness,2.0,2
dame sally davy chief medical officer england likened problem antibiotic resistance risk presented international terrorism might sound like exaggeration threat actually anything understated year global number death bacterial resistance contributes far outstrips caused terrorist attack,adv,Superbugs,2.0,2
difficult track global impact antibiotic resistance across bacterial specie world health organization estimate tuberculosis alone multidrug resistance account death year antibiotic resistance longer abstract risk war,adv,Superbugs,2.0,2
past hundred year expectation life survival changed beyond recognition beginning twentieth century life expectancy uk stood around year age man woman number heavily affected high rate infant mortality day around third death occurred child age five largely infectious disease,adv,Superbugs,2.0,2
contrast child born britain today better one four chance reaching th birthday public health system vaccination antibiotic thank mean – prevention treatment illness caused microorganism – real war disease principally,adv,Superbugs,2.0,2
elsewhere pushed limit survival notably intensive care specialism chose train antibiotic resistant organism prevalent powerful antibiotic essential treatment lifethreatening illness used routinely drug decimate ordinary bacteria leave behind hardy specie begun learn trick allow evade antibiotic drug,adv,Superbugs,2.0,2
newly qualified doctor late learnt methicillin resistant staphylococcus aureus – infamous mrsa – bacterial specie resistant methicillin penicillin fight handful exoticsounding drug – vancomycin teicoplanin among supposed last line defence antibiotic resistant bacteria became common specie new pattern resistance drug previously barely heard became commonplace new lastline drug emerged replace old got used state affair steady escalation arm race u bacteria,adv,Superbugs,2.0,2
balance shifting steadily hospital gp surgery abused drug gave u huge advantage infectious disease using often indiscriminately worst abuse occurred outside healthcare antibiotic introduced food chain agriculture lacing livestock feed antibacterial drug assumed antibiotic therapy advantage could enjoy forever became complacent pharmaceutical industry would continue stay ahead game,adv,Superbugs,2.0,2
longer case new resistant specie identified vancomycin used rely treat mrsa infection defeated vancomycin resistant staphylococcus aureus vrsa emerged hospital bacterial specie learning trick enterobacteria organism usually found gut also acquired vancomycin resistance today infection formidable highly resistant organism commonplace pharmaceutical industry keeping pace fewer fewer new antimicrobial drug emerging production line becoming increasingly difficult develop new drug active resistant strain every method attack pharmaceutical company invent bacteria rapidly evolve defence simple approach problem exhausted,adv,Superbugs,2.0,2
antibiotic become drug expensive develop used short course quickly become ineffective due evolution bacterial resistance consequently pharmaceutical industry’s incentive manufacture new drug fight low,adv,Superbugs,2.0,2
almost soon antibiotic use became widespread first evidence bacteria resistance antimicrobial therapy emerged initially little curiosity infect patient number small first enough warrant much attention today become fact medical life le century discovery penicillin beginning lose fight,adv,Superbugs,2.0,2
since first mrsa death otherwise healthy child u number death mrsa infection u year risen ten thousand – outstripping number death caused aid bacterial resistance hospital everywhere look war like need cultural change prescribing behaviour restraint use antibiotic farming agriculture somehow pharmaceutical company convinced chase development le profitable drug,adv,Superbugs,2.0,2
within working lifetime pattern antibiotic resistance healthcare transformed rare notable event problem epidemic proportion avoid return preantibiotic time excess mortality must bold squander advantage recently gained microorganism fight life would unthinkable,adv,Superbugs,2.0,2
introduction,adv,Waiters,2.0,2
know uk legal requirement restaurant pa tip staff it’s fact that’s covered governmentled review released may worker employer customer asked view tipping process back minister said keen change rule make sure lowpaid worker get money left grateful customer government announced twomonth consultation proposal said would stamp unfairness,adv,Waiters,2.0,2
among review’s revelation fact waiter charged administration fee tip left credit debit card restaurant government seen evidence waiter forced hand cash don’t collect enough tip cover fee government said would consider prohibiting employer charging worker admin fee deduction,adv,Waiters,2.0,2
government also said wanted customer know tip voluntary calling system made transparent restaurant clearly displaying tip policy,adv,Waiters,2.0,2
asked waiter around uk think tipping process including much take home tip whether it’s fair would improve,adv,Waiters,2.0,2
rodri london around waiter’s income tip,adv,Waiters,2.0,2
average tip £ per eighthour shift,adv,Waiters,2.0,2
think treat waiter best u everything got fairer since tipping scandal exposed summer revealed dozen restaurant exposed skimming tip staff administration fee however still hear horror story new employee chain i’ve heard restaurant paying chef share tronc payment arrangement used distribute tip restaurant take sale pay chef admin fee sell £ worth food company take £ regardless much make tip mean table £ bill doesn’t tip waiter pay £ money lead moneygrabbing culture ironically bad service table doesn’t tip waiter feel robbed company end resenting customer,adv,Waiters,2.0,2
average around £ tip per shift good night go £ poor night it’s around £ around waiter’s income tip restaurant publicly state exact tipping procedure america pretty good – everyone tip,adv,Waiters,2.0,2
elle edinburgh never know whether it’s fair,adv,Waiters,2.0,2
average tip £ per eighthour shift,adv,Waiters,2.0,2
think treat waiter best france,adv,Waiters,2.0,2
work three job parttime zerohours contract catering hospitality main day job café small number staff work front house kitchen tip get put pot shared equally main evening job restaurant don’t get tip wage minimum wage plus extra £ per hour apparently worked account average tip shared kitchen staff third job event catering nobody ever tip,adv,Waiters,2.0,2
restaurant lot customer add tip card payment staff never actually see much getting tipped – don’t know whether we’re getting fair share system seems better france don’t tip much waiting table seen proper job offering job security decent income,adv,Waiters,2.0,2
ashley london tip go towards customer breakage,adv,Waiters,2.0,2
average tip £ per eighthour shift,adv,Waiters,2.0,2
think treat waiter best australia,adv,Waiters,2.0,2
work southeast london pub evening day shift local restaurant place tip collected shared end night money also taken tip jar cover breakage either staff customer member team get early rarely see tip shared pub close,adv,Waiters,2.0,2
incredibly unfair tip shared especially one member team underperforms equally member team incredibly well don’t get they’ve earned it’s really unfair tip go towards breakage made customer manager way pay broken glass plate without docking tip make around £ shift would given £ money tipped well tip hugely impact finance occasionally earn £ one night almost double earnings day however never get £ money shared really rely tip paid £ hour,adv,Waiters,2.0,2
i’d rather earned good basic wage like australia therefore didn’t rely tip make end meet,adv,Waiters,2.0,2
tom manchester big night tip help pay rent,adv,Waiters,2.0,2
average tip £ per eighthour shift,adv,Waiters,2.0,2
think treat waiter best italy,adv,Waiters,2.0,2
used work floor staff kept cash tip card tip cash went pot commis waiter service bar went tronc system helped boost kitchen salary i’m actually sure help pay agreed salary provide bonus,adv,Waiters,2.0,2
it’s hard say much earned shift maybe around £ £ card tip make massive change weekly finance sometimes people needed big night able pay rent,adv,Waiters,2.0,2
got tipping right italy people don’t add service charge usually round bill get meal € leave € note don’t ask change respect staff often see people making career waiting experience show,adv,Waiters,2.0,2
crunchy full protein found rock near insect long overlooked food handful place around world – crawling closer closer plate spring see drive towards removing yuck factor putting insect experimental gastronomic menu also supermarket shelf,adv,Insects,2.0,2
april festival london pestival – wellcome trustbacked insect appreciation event consumption creepycrawlies come high agenda feature twoday “popup ” restaurant nordic food lab scandinavian team behind danish restaurant noma brought ant table sellout tenday run claridge’s hotel mayfair,adv,Insects,2.0,2
noma named world’s best restaurant restaurant magazine three year running chef rené redzepi say ant taste like lemon purée fermented grasshopper moth larva taste like strong fish sauce bee larva make sweet mayonnaise used place egg scientist constantly coming new way use little creature,adv,Insects,2.0,2
march bbc documentary feature food writer stefan gate searching eating deepfried locust barbecued tarantula behind gimmick joke fly soup deeply serious message many expert believe clear environmental benefit human eating creepycrawlies,adv,Insects,2.0,2
un’s food agriculture organization fao funding project since aimed promoting eating farming insect southeast asia africa estimated two billion people already eat insect caterpillar larva regular part diet fao published list edible specie insect sponsorship dutch government plan major international conference “this valuable food source”,adv,Insects,2.0,2
insect plentiful – globally every human tonne insect – much chance endangered unlikely dosed chemical “i know it’s taboo eat bug western world not” redzepi said “you go southeast asia common thing read world people eating bug like mushroom you’ve eaten many worm cannot imagine also eat honey honey vomit bee think next time pour tea”,adv,Insects,2.0,2
said basic premise behind nordic food lab “nothing edible” insect critical life earth million specie diverse group creature planet yet misunderstood hated often put death human,adv,Insects,2.0,2
next year planet’s human population increase nine billion already one billion people get enough food increase mean pressure agricultural land water forest fishery biodiversity resource well nutrient energy supply,adv,Insects,2.0,2
cost meat rising term hard cash also term amount rainforest destroyed grazing grow feedstuff cattle also issue methane excreted cow livestock farming contribution term greenhouse gas emission enormous – planet’s methane nitrous oxide carbon dioxide,adv,Insects,2.0,2
edible insect emit fewer gas contain highquality protein vitamin amino acid high foodconversion rate needing quarter food intake sheep half pig chicken produce amount protein emit fewer greenhouse gas le ammonia cow grown organic waste china already successfully setting huge maggot farm zimbabwe thriving mapone caterpillar industry lao given nearly fao develop insectharvesting project it’s already big business uk though always official man recently detained gatwick custom stepped flight burkina faso kilo mapone worth nearly £ luggage,adv,Insects,2.0,2
study foodservicewarehousecom suggested swapping pork beef cricket locust could help reduce greenhouse gas emission much perhaps fairest thing eating worm insect come dead – get chance nibble back,adv,Insects,2.0,2
senate intelligence committee approved bill would provide increased transparency national security agency’s bulk collection u phone record allow controversial practice continue sponsored chairwoman dianne feinstein bill let nsa continue collect phone metadata million american renewable day period allows government retain legislator alternatively proposed letting phone company hold metadata passed committee vote paving way full senate vote,adv,NSA 2,2.0,2
bill allows analyst search data suspect reasonable suspicion suspect associated international terrorism additionally bill allows nsa continue surveillance begun foreigner outside u enter country transitory period exceed hour,adv,NSA 2,2.0,2
